cfg.size,cfg.start,cfg.goal,cfg.door_row,cfg.room_payout,cfg.d_feat,cfg.tau,cfg.lr,cfg.delta_c,cfg.delta_phi,cfg.beta0,cfg.dbudget,cfg.lam_withdraw_beta,cfg.dlam,cfg.gbeta_patience,cfg.seeds,cfg.n_iters,cfg.trace_every,cfg.fd_checkpoints,cfg.advisor_mode,cfg.fd_eps_b,cfg.fd_eps_l,cfg.fd_K,cfg.lam_default,cfg.warmup_iters,cfg.j_opt,cfg.gamma,iter,beta,lam,D_e,G_beta,H_lambda,I_e,J_ext_actor,J_ext_advisor,J_ext_mix,J_ext_solo,dJ_dbeta,dJ_dlambda,room_occ,seed
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,8975,0.0,0.0,0.15265570737817447,0.007657441316088608,-2.0738693967121527e-05,0.0,0.7154558557569308,0.17562422118030818,0.7154558557569308,0.7156187306003744,-0.41350183106878546,-0.0,0.7596260342986827,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,9000,0.0,0.0,0.15266147342219144,0.007657895443630169,-2.0705343001349487e-05,0.0,0.7154952059363477,0.1756242211803073,0.7154952059363477,0.7156566117912477,-0.41352635395602977,-0.0,0.7596578840560795,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,9025,0.0,0.0,0.15266720746639934,0.007658348975359336,-2.0672150405961724e-05,0.0,0.7155342986335075,0.17562422118030685,0.7155342986335075,0.7156942504019752,-0.4135508446694048,-0.0,0.7596895269498067,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,9050,0.0,0.0,0.15267290980165693,0.007658801918923434,-2.063911481351583e-05,0.0,0.7155731363837521,0.17562422118030613,0.7155731363837521,0.715731648778292,-0.41357530362186606,-0.0,0.7597209650068435,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,9075,0.0,0.0,0.15267858071545531,0.007659254281772922,-2.0606234853058356e-05,0.0,0.715611721690743,0.17562422118030538,0.715611721690743,0.7157688092349778,-0.4135997312157384,-0.0,0.7597522002288605,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,9100,0.0,0.0,0.15268422049119326,0.007659706071322115,-2.0573509203669828e-05,0.0,0.7156500570228671,0.17562422118030432,0.7156500570228671,0.7158057340583954,-0.41362412785139485,-0.0,0.7597832345894389,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,9125,0.0,0.0,0.15268982940948905,0.0076601572946995685,-2.0540936536028338e-05,0.0,0.7156881448183539,0.17562422118030357,0.7156881448183539,0.7158424255052753,-0.41364849391377734,-0.0,0.7598140700381589,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,9150,0.0,0.0,0.15269540774923643,0.0076606079588839165,-2.0508515531852648e-05,0.0,0.7157259874840023,0.1756242211803029,0.7157259874840023,0.715878885803863,-0.41367282977973213,-0.0,0.7598447084995992,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,9175,0.0,0.0,0.15270095578088227,0.007661058070715847,-2.0476244893508963e-05,0.0,0.7157635873951959,0.17562422118030216,0.7157635873951959,0.7159151171510426,-0.4136971358186564,-0.0,0.759875151873296,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,9200,0.0,0.0,0.15270647377416524,0.007661507636981297,-2.0444123345281623e-05,0.0,0.7158009468961104,0.17562422118030155,0.7158009468961104,0.7159511217217964,-0.4137214123969907,-0.0,0.7599054020337994,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,9225,0.0,0.0,0.15271196199529008,0.007661956664326262,-2.041214963659532e-05,0.0,0.7158380683000041,0.17562422118030088,0.7158380683000041,0.7159869016577115,-0.4137456598736188,-0.0,0.75993546083112,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,9250,0.0,0.0,0.1527174207073901,0.0076624051591763975,-2.03803225157145e-05,0.0,0.7158749538918019,0.17562422118030033,0.7158749538918019,0.7160224590754661,-0.4137698785955261,-0.0,0.7599653300927038,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,9275,0.0,0.0,0.1527228501704321,0.00766285312779083,-2.034864073973941e-05,0.0,0.7159116059277038,0.17562422118029947,0.7159116059277038,0.7160577960671108,-0.41379406890070547,-0.0,0.7599950116231172,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,9300,0.0,0.0,0.15272825064092194,0.007663300576519709,-2.031710310686382e-05,0.0,0.7159480266330099,0.17562422118029847,0.7159480266330099,0.7160929146943065,-0.41381823113206495,-0.0,0.7600245072021325,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,9325,0.0,0.0,0.1527336223725609,0.007663747511321522,-2.0285708396618105e-05,0.0,0.7159842182074221,0.17562422118029747,0.7159842182074221,0.716127816997673,-0.41384236561136284,-0.0,0.7600538185893195,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,9350,0.0,0.0,0.15273896561597172,0.007664193938117466,-2.0254455405889038e-05,0.0,0.7160201828224245,0.17562422118029686,0.7160201828224245,0.7161625049882636,-0.4138664726583438,-0.0,0.7600829475216905,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,9375,0.0,0.0,0.15274428061837916,0.007664639862743524,-2.0223342970092453e-05,0.0,0.7160559226204628,0.17562422118029616,0.7160559226204628,0.7161969806554401,-0.41389055258815094,-0.0,0.760111895713115,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,9400,0.0,0.0,0.15274956762400374,0.007665085291051841,-2.0192369943745335e-05,0.0,0.7160914397163793,0.1756242211802951,0.7160914397163793,0.7162312459629653,-0.41391460571680005,-0.0,0.7601406648553549,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,9425,0.0,0.0,0.15275483774532372,0.00766553022844653,-2.016153514393152e-05,0.0,0.7161267362025105,0.17562422118029447,0.7161267362025105,0.7162653028501241,-0.4139386323361133,-0.0,0.7601692566224172,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,9450,0.0,0.0,0.1527600889463514,0.007665974680425049,-2.013083743679044e-05,0.0,0.71616181414227,0.1756242211802936,0.71616181414227,0.7162991532320656,-0.41396263274295325,-0.0,0.7601976726651596,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,9475,0.0,0.0,0.1527653126997693,0.007666418652413276,-2.0100275718038743e-05,0.0,0.7161966755722422,0.17562422118029283,0.7161966755722422,0.7163327989996914,-0.41398660723031755,-0.0,0.7602259146130543,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,9500,0.0,0.0,0.15277050924044508,0.007666862149672372,-2.0069848861878636e-05,0.0,0.7162313225061313,0.17562422118029206,0.7162313225061313,0.7163662420227686,-0.4140105560823087,-0.0,0.7602539840772305,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,9525,0.0,0.0,0.15277567880035076,0.007667305177195007,-2.0039555753364646e-05,0.0,0.7162657569330207,0.1756242211802911,0.7162657569330207,0.7163994841468092,-0.414034479568531,-0.0,0.7602818826494556,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,9550,0.0,0.0,0.1527808216083467,0.007667747740174886,-2.0009395327791588e-05,0.0,0.7162999808145115,0.17562422118029064,0.7162999808145115,0.716432527196215,-0.41405837796944445,-0.0,0.7603096118992949,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,9575,0.0,0.0,0.15278593789089967,0.007668189843529863,-1.9979366504066153e-05,0.0,0.7163339960902017,0.17562422118028992,0.7163339960902017,0.7164653729721153,-0.41408225155061323,-0.0,0.7603371733789079,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,9600,0.0,0.0,0.15279102787169455,0.007668631492076475,-1.9949468221679786e-05,0.0,0.7163678046753953,0.17562422118028895,0.7163678046753953,0.7164980232539371,-0.41410610057213026,-0.0,0.7603645686210829,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,9625,0.0,0.0,0.15279609177205047,0.00766907269047178,-1.991969941176065e-05,0.0,0.7164014084633873,0.17562422118028798,0.7164014084633873,0.7165304798006877,-0.41412992528547676,-0.0,0.7603917991410867,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,9650,0.0,0.0,0.1528011298105109,0.007669513443369477,-1.9890059033881747e-05,0.0,0.7164348093231587,0.17562422118028737,0.7164348093231587,0.7165627443492831,-0.4141537259419524,-0.0,0.7604188664347235,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,9675,0.0,0.0,0.15280614220262662,0.0076699537554851226,-1.986054609375597e-05,0.0,0.7164680090984279,0.1756242211802861,0.7164680090984279,0.7165948186170993,-0.41417750279619725,-0.0,0.7604457719776185,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,9700,0.0,0.0,0.1528111291622126,0.007670393631123665,-1.9831159546582025e-05,0.0,0.7165010096152075,0.17562422118028564,0.7165010096152075,0.7166267042975079,-0.41420125608067854,-0.0,0.7604725172314077,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,9725,0.0,0.0,0.15281609089999845,0.007670833074769164,-1.9801898408189652e-05,0.0,0.7165338126737391,0.17562422118028514,0.7165338126737391,0.7166584030702273,-0.4142249860375355,-0.0,0.7604991036370372,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,9750,0.0,0.0,0.1528210276247464,0.007671272090641486,-1.977276166916265e-05,0.0,0.7165664200552854,0.17562422118028403,0.7165664200552854,0.7166899165885506,-0.4142486928946409,-0.0,0.7605255326203769,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,9775,0.0,0.0,0.15282593954248827,0.007671710682939931,-1.974374835391353e-05,0.0,0.7165988335180717,0.17562422118028337,0.7165988335180717,0.7167212464907194,-0.41427237687875695,-0.0,0.7605518055889765,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,9800,0.0,0.0,0.15283082685738855,0.0076721488556215885,-1.971485745944247e-05,0.0,0.7166310548020424,0.17562422118028248,0.7166310548020424,0.7167523943912417,-0.4142960382035664,-0.0,0.7605779239358108,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,9825,0.0,0.0,0.15283568977033402,0.007672586612922575,-1.9686088070037087e-05,0.0,0.7166630856208163,0.17562422118028112,0.7166630856208163,0.7167833618895835,-0.4143196770978197,-0.0,0.7606038890327262,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,9850,0.0,0.0,0.15284052848109939,0.007673023958582683,-1.9657439186360204e-05,0.0,0.7166949276744162,0.17562422118028062,0.7166949276744162,0.7168141505657062,-0.4143432937634655,-0.0,0.7606297022408569,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,9875,0.0,0.0,0.1528453431861291,0.007673460896636898,-1.962890990437282e-05,0.0,0.7167265826365541,0.17562422118027973,0.7167265826365541,0.716844761979871,-0.41436688841839314,-0.0,0.7606553649002242,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,9900,0.0,0.0,0.15285013408004147,0.00767389743085997,-1.960049929672525e-05,0.0,0.7167580521636442,0.17562422118027898,0.7167580521636442,0.7168751976761629,-0.414390461266439,-0.0,0.7606808783371304,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,9925,0.0,0.0,0.15285490135564006,0.007674333564861609,-1.9572206416664145e-05,0.0,0.7167893378945492,0.1756242211802782,0.7167893378945492,0.7169054591781252,-0.4144140125025275,-0.0,0.7607062438639057,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,9950,0.0,0.0,0.15285964520322468,0.007674769302250946,-1.9544030353707057e-05,0.0,0.7168204414471143,0.17562422118027735,0.7168204414471143,0.7169355479932329,-0.4144375423215517,-0.0,0.7607314627760803,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,9975,0.0,0.0,0.1528643658108008,0.007675204646791559,-1.951597022712533e-05,0.0,0.7168513644185573,0.17562422118027587,0.7168513644185573,0.7169654656122043,-0.41446105092674485,-0.0,0.7607565363525306,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,9999,0.0,0.0,0.1528688759027324,0.007675622211062577,-1.948914073745852e-05,0.0,0.7168808820484506,0.17562422118027543,0.7168808820484506,0.716994026830211,-0.41448359939737983,-0.0,0.7607804714298533,0
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,0,0.45,1.0,0.0,0.0,7.932079564166815e-06,0.0,0.008477069553485412,0.008477069553485412,0.008477069553485412,0.008477069553485412,-0.0,0.0006424984446975131,0.028561813333302318,1
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,25,0.45,1.0,0.0011230689406227072,-3.876956544948825e-06,8.013958925889118e-06,0.0005053810232802182,0.00883233383398879,0.009041797202669394,0.008926320913364122,0.009137595735888494,0.0002093556534272369,0.0006491306729970196,0.02985612342028826,1
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,50,0.45,1.0,0.002285206647036538,-8.188844854789964e-06,8.069469898358534e-06,0.0010283429911664421,0.009213197428829957,0.009655823567132519,0.00941127384516292,0.009878920132507943,0.0004421976221586587,0.0006536270617670423,0.031241824757078707,1
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,75,0.45,1.0,0.003487950001485775,-1.2978679614831358e-05,8.092096264914952e-06,0.0015695775006685988,0.009621979209848282,0.010323775245170131,0.009935268617758886,0.010713139899453319,0.0007008486992008943,0.0006554597974581122,0.03272639065195717,1
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,100,0.45,1.0,0.004732793537721844,-1.8292249380901692e-05,8.074150823229735e-06,0.00212975709197483,0.010061218129224052,0.011050628710950649,0.010501946396695275,0.011654200732077303,0.0009877814665686928,0.0006540062166816096,0.0343178214135547,1
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,125,0.45,1.0,0.006021182925015679,-2.4177801208009632e-05,8.006616332051546e-06,0.002709532316257056,0.010533689165011005,0.011841702451740476,0.011115263549676813,0.012718093017271183,0.0013056012652325221,0.0006485359228961763,0.03602464030024621,1
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,150,0.45,1.0,0.00735444209523656,-3.068554478799541e-05,7.878980985070158e-06,0.003309498942856452,0.011042418508814204,0.012702637323456507,0.011779502349894295,0.013923019275032934,0.0016570194185517547,0.0006381974597906838,0.03785587586045064,1
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,25,"[0, 100, 250, 500, 1000, 2000, 3500, 5000, 7000, 9999]",shaped,0.001,0.001,300,1.0,150,0.7278,0.9814814814814815,175,0.45,1.0,0.008733769584464727,-3.786693940612155e-05,7.679074638264592e-06,0.003930196313009128,0.01159069731838686,0.01363936251956179,0.012499276704221265,0.015289507539911675,0.002044814727930567,0.000622005045699433,0.03982102745067307,1
