cfg.size,cfg.start,cfg.goal,cfg.door_row,cfg.room_payout,cfg.d_feat,cfg.tau,cfg.lr,cfg.delta_c,cfg.delta_phi,cfg.beta0,cfg.dbudget,cfg.lam_withdraw_beta,cfg.dlam,cfg.gbeta_patience,cfg.seeds,cfg.n_iters,cfg.trace_every,cfg.fd_checkpoints,cfg.j_opt,cfg.gamma,iter,beta,lam,D_e,G_beta,H_lambda,I_e,J_ext_actor,J_ext_advisor,J_ext_mix,J_ext_solo,dJ_dbeta,dJ_dlambda,room_occ,seed
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,250,0.45,1.1607706760117429,0.042365701741009315,-0.000901332838651045,-1.0853535779931183e-05,0.019064565783454192,0.024793832442249263,0.07257912036626915,0.0445465791302219,0.024343734579870293,0.04867197328715651,-0.0008791363981744272,0.10194713720184029,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,275,0.45,1.1607706760117429,0.04627890657231623,-0.0008510946933575959,-1.2753993279223507e-05,0.020825507957542306,0.027731679922027037,0.07268720051138741,0.046869217085579895,0.028104559689076426,0.04595911344131025,-0.0010330734556171057,0.10620442159046031,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,300,0.45,1.1607706760117429,0.050356901988513704,-0.0007937919110683763,-1.4848637800065892e-05,0.022660605894831168,0.031019652322966586,0.0727824631149735,0.049359212784489195,0.032694931506678744,0.04286476319769239,-0.0012027396618053392,0.11072038862936666,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,325,0.45,1.1607706760117429,0.0545962008705397,-0.0007288179765341099,-1.7150168469249378e-05,0.024568290391742867,0.034689674852943636,0.07286242742596137,0.05202782855236195,0.0383006801447853,0.03935617073284199,-0.0013891636460092018,0.11550740615059946,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,350,0.45,1.1607706760117429,0.058943719891354295,-0.0006555726811191132,-1.966992473497212e-05,0.026524673951109433,0.03877286478068223,0.07292437574633424,0.05488616442281085,0.04512506436941752,0.03540092478043217,-0.0015932639035327442,0.12057651341678646,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,375,0.45,1.1607706760117429,0.06348992503319673,-0.0005734811156792157,-2.2417120794137228e-05,0.02857046626493853,0.04329826865768045,0.07296538167703243,0.05794484590243609,0.053369930587211074,0.030967980246677695,-0.0018157867843251183,0.12593682956424007,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,400,0.45,1.1607706760117429,0.06814753612235983,-0.0004820164770924314,-2.5397962157028486e-05,0.03066639125506192,0.04829139242900037,0.07298235776658851,0.06121365092749945,0.0632051964164592,0.026028889762991336,-0.0020572349347193104,0.1315948926394105,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,425,0.45,1.1607706760117429,0.07298173326201148,-0.0003807260756428191,-2.861467867708044e-05,0.03284177996790517,0.05377259551930003,0.07297212540883316,0.06470108387816711,0.07473034013421422,0.020559208084712264,-0.002317788972843519,0.13755395636653528,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,450,0.45,1.1607706760117429,0.07796868415573596,-0.0002692593332619925,-3.206453288013382e-05,0.03508590787008119,0.05975546197515963,0.07293150836838251,0.068413912989016,0.08793850192438829,0.014540003996147617,-0.0025972271632908436,0.1438132864962568,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,475,0.45,1.1607706760117429,0.08311241603003562,-0.00014739591352883448,-3.573888823216313e-05,0.03740058721351603,0.0662452996705683,0.07285744897507476,0.07235669700879194,0.10269782167367775,0.007959379330557074,-0.002894849946805218,0.15036751314574048,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,500,0.45,1.1607706760117429,0.08845622415946218,-1.5071536972966348e-05,-3.962244409169309e-05,0.03980530087175798,0.07323794205153479,0.07274714288589175,0.0765313361152524,0.11876051351841051,0.0008138629965401841,-0.0032094179714271453,0.15720610697966625,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,525,0.21674456567298847,1.1607706760117429,0.09466877724069737,1.7702586267702253e-05,-4.396257273132828e-05,0.02165101847752596,0.081717413558597,0.07161403134107314,0.08245126616266192,0.1357984332517804,-0.0009559396584559232,-0.001809785764729925,0.1678330927456954,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,550,0.0,1.0507706760117428,0.10250727621294094,2.067971622385322e-05,-5.254639676709984e-05,0.0,0.09463085486607717,0.07141994872584606,0.09463085486607717,0.1534523351888036,-0.0011167046760880755,-0.0,0.18737678446249947,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,575,0.0,0.8007706760117426,0.11047078887292094,0.00019538099435654842,-6.355777320498447e-05,0.0,0.11001550835874703,0.071608412615575,0.11001550835874703,0.17137846879329602,-0.010550573695253631,-0.0,0.2088836814875788,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,600,0.0,0.5507706760117423,0.11806638152046964,0.00037418658412135365,-7.26756700531536e-05,0.0,0.12652051003289597,0.07060383803554446,0.12652051003289597,0.1892811698686278,-0.020206075542553128,-0.0,0.230631646628213,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,625,0.0,0.3007706760117421,0.12518046216243806,0.0005531210636470617,-7.953661827767738e-05,0.0,0.14380665929777725,0.06882172282415842,0.14380665929777725,0.20692824221337153,-0.02986853743694138,-0.0,0.252173887349881,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,650,0.0,0.050770676011742,0.13195450626862087,0.0007292768961444714,-8.414904187181824e-05,0.0,0.1615328391608863,0.06661382654383032,0.1615328391608863,0.22415202545966129,-0.03938095239180152,-0.0,0.27317010766645405,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,675,0.0,0.0,0.13789988924745425,0.000955511466978371,-8.748941564897283e-05,0.0,0.17939145660190578,0.0661126005698785,0.17939145660190578,0.24084144301196642,-0.05159761921683212,-0.0,0.29339358463091236,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,700,0.0,0.0,0.14334463349895885,0.0011956081206845736,-8.985875297048645e-05,0.0,0.19712878895879174,0.065934576657895,0.19712878895879174,0.2569300005957382,-0.06456283851696708,-0.0,0.3127159575730875,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,725,0.0,0.0,0.1483189146684761,0.0014291341397593654,-9.144826514602322e-05,0.0,0.2145513351462217,0.06550358255338866,0.2145513351462217,0.2723832613498999,-0.07717324354700585,-0.0,0.3310831183362279,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,750,0.0,0.0,0.15305015767147248,0.0016542689287139202,-9.25688612999732e-05,0.0,0.23152213557677942,0.06487659144079479,0.23152213557677942,0.28718784148083576,-0.08933052215055183,-0.0,0.34849114254382596,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,775,0.0,0.0,0.1572931184682876,0.0018704293699185494,-9.345499419429174e-05,0.0,0.24795145443159414,0.06410506705473548,0.24795145443159414,0.30134286628890194,-0.10100318597560183,-0.0,0.3649662327392049,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,800,0.0,0.0,0.16111756399259192,0.0020778319883103355,-9.426114746598704e-05,0.0,0.26378540799190764,0.06323291247549823,0.26378540799190764,0.3148541104401034,-0.1122029273687583,-0.0,0.3805495587160669,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,825,0.0,0.0,0.1645452379832444,0.0022770609975172095,-9.507079968977085e-05,0.0,0.27899499001500433,0.06229621208735394,0.27899499001500433,0.3277305986782064,-0.12296129386592951,-0.0,0.3952866256563205,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,850,0.0,0.0,0.16791400596017833,0.002468712441987403,-9.591056619624573e-05,0.0,0.2935669352243999,0.06132395929295693,0.2935669352243999,0.3399831657505658,-0.13331047186731995,-0.0,0.4092205415883033,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,875,0.0,0.0,0.17092665969291584,0.0026531568686843734,-9.676585160759901e-05,0.0,0.307497081905634,0.060339149256565125,0.307497081905634,0.3516243308226042,-0.1432704709089564,-0.0,0.42238859243120774,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,900,0.0,0.0,0.17361164583514915,0.0028304353031010183,-9.759631421345501e-05,0.0,0.32078630732772945,0.05935984913487681,0.32078630732772945,0.3626688303008042,-0.15284350636745522,-0.0,0.43482152093911713,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,925,0.0,0.0,0.17598207565859578,0.0030002762076972314,-9.8350070503066e-05,0.0,0.33343867311748276,0.058400067541536566,0.33343867311748276,0.37313426263375005,-0.16201491521565076,-0.0,0.44654478745671256,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,950,0.0,0.0,0.17819177127953773,0.003162198835399297,-9.897563091629135e-05,0.0,0.3454611358070513,0.05747039678905612,0.3454611358070513,0.38304148675074795,-0.17075873711156228,-0.0,0.45758096319702923,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,975,0.0,0.0,0.18016294743471253,0.0033156568902001264,-9.943068385024642e-05,0.0,0.35686407829025296,0.05657848545730118,0.35686407829025296,0.3924146194990457,-0.1790454720708071,-0.0,0.4679523951180608,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1000,0.0,0.0,0.1818932390421492,0.0034601786055377826,-9.968727197062305e-05,0.0,0.3676620014210069,0.05572942231504011,0.3676620014210069,0.40128064154579274,-0.18684964469904056,-0.0,0.47768344099365545,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1025,0.0,0.0,0.1834487332008976,0.003595472534759542,-9.973351890567257e-05,0.0,0.37787392755809857,0.054926095584502115,0.37787392755809857,0.40966871844069397,-0.19415551687701557,-0.0,0.4868018607680975,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1050,0.0,0.0,0.18519486764280665,0.0037214857760678563,-9.957260770233694e-05,0.0,0.38752331961843506,0.05416955836236956,0.38752331961843506,0.41760937606481635,-0.20096023190766454,-0.0,0.49533926259720956,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1075,0.0,0.0,0.1868109178155709,0.0038384163327823645,-9.921999537108186e-05,0.0,0.396637527932074,0.053459401125162856,0.396637527932074,0.4251336572109727,-0.207274481970248,-0.0,0.5033307428602877,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1100,0.0,0.0,0.18827377969027362,0.0039466902621285715,-9.869983937537855e-05,0.0,0.40524690066405156,0.05279411508839139,0.40524690066405156,0.4322723517075273,-0.2131212741549432,-0.0,0.5108139841374861,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1125,0.0,0.0,0.1895978745621636,0.004046917125040184,-9.804140314238244e-05,0.0,0.41338373270406226,0.05217142607628305,0.41338373270406226,0.43905535413082103,-0.21853352475217025,-0.0,0.5178280930549101,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1150,0.0,0.0,0.19082968153361357,0.004139835975451556,-9.727592531531803e-05,0.0,0.4210812091163313,0.05158858296561983,0.4210812091163313,0.44551117073577357,-0.22355114267438436,-0.0,0.5244124099100513,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1175,0.0,0.0,0.19198398355917634,0.004226260999252997,-9.64341787382824e-05,0.0,0.42837245362629245,0.05104259247925502,0.42837245362629245,0.451666574305101,-0.2282180939596622,-0.0,0.5306054456667613,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1200,0.0,0.0,0.19306574701778778,0.004307032563723415,-9.554475682650144e-05,0.0,0.435289743549087,0.050530399458281215,0.435289743549087,0.4575463918434629,-0.23257975844106477,-0.0,0.5364440284104652,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1225,0.0,0.0,0.1940519186529953,0.00438297667598261,-9.463301318421014e-05,0.0,0.44186391246325857,0.05004901702977691,0.44186391246325857,0.46317340343298763,-0.23668074050306134,-0.0,0.541962684753614,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1250,0.0,0.0,0.19501270522741615,0.004454873885661628,-9.372052989964335e-05,0.0,0.4481239346209495,0.0495956140266033,0.4481239346209495,0.46856832883700283,-0.2405631898257283,-0.0,0.547193244925598,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1275,0.0,0.0,0.19592900700815002,0.004523437414805152,-9.282497995930961e-05,0.0,0.4540966695155209,0.049167568042275116,0.4540966695155209,0.4737498796455352,-0.24426562039947858,-0.0,0.552164640470222,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1300,0.0,0.0,0.196764648151171,0.004589299578168092,-9.196026146535034e-05,0.0,0.45980673827979673,0.04876249225565532,0.45980673827979673,0.4787348574777127,-0.24782217722107736,-0.0,0.5569028558104916,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1325,0.0,0.0,0.19752879139239146,0.0046530052014917694,-9.113680302830085e-05,0.0,0.46527650260359876,0.04837824320950821,0.46527650260359876,0.4835382820557005,-0.25126228088055597,-0.0,0.5614309948772448,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1350,0.0,0.0,0.1982511422169748,0.004715010627471329,-9.036196318677616e-05,0.0,0.47052611916577536,0.04801291548956671,0.47052611916577536,0.4881735362797355,-0.25461057388345215,-0.0,0.5657694280435808,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1375,0.0,0.0,0.1989461018027899,0.004775686931650246,-8.96404680723762e-05,0.0,0.47557364643849626,0.04766482798741461,0.47557364643849626,0.49265251846138086,-0.25788709430911366,-0.0,0.5699359904046248,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1400,0.0,0.0,0.19959042488862455,0.004835326094117052,-8.897484924241247e-05,0.0,0.48043518504252186,0.047332505282506675,0.48043518504252186,0.49698579447753227,-0.2611076090823212,-0.0,0.5739462085588232,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1425,0.0,0.0,0.2001937619218225,0.004894149046434065,-8.83658573923395e-05,0.0,0.4851250369822616,0.04701465670740248,0.4851250369822616,0.5011827447564907,-0.2642840485074399,-0.0,0.5778135387034886,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1450,0.0,0.0,0.20074155838897556,0.004952314707347841,-8.781283789972624e-05,0.0,0.4896558727544488,0.04671015487904765,0.4896558727544488,0.505251702721603,-0.26742499419678384,-0.0,0.5815496036995084,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1475,0.0,0.0,0.201238339142051,0.00500992931474762,-8.731406143850489e-05,0.0,0.4940388983856669,0.046418014875032214,0.4940388983856669,0.5092000826465966,-0.2705361829963719,-0.0,0.5851644206870804,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1500,0.0,0.0,0.20168834320443302,0.005067055541095786,-8.68670078621577e-05,0.0,0.4982840169078311,0.04613737478269044,0.4982840169078311,0.513034495878679,-0.2736209992191729,-0.0,0.588666613889391,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1525,0.0,0.0,0.2020955255999046,0.0051237210368326475,-8.646860475373166e-05,0.0,0.502399980682971,0.04586747802282682,0.502399980682971,0.5167608551196655,-0.2766809359889634,-0.0,0.5920636095311056,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1550,0.0,0.0,0.20247009361316262,0.005179926177224994,-8.61154239529453e-05,0.0,0.506394532421611,0.04560765762182942,0.506394532421611,0.5203844669755121,-0.2797160135701501,-0.0,0.5953618114603115,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1575,0.0,0.0,0.20281682174856397,0.00523565089230951,-8.580384037432437e-05,0.0,0.5102745337905155,0.04535732245249848,0.5102745337905155,0.5239101133368185,-0.28272514818471395,-0.0,0.5985667572259569,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1600,0.0,0.0,0.20313053393147934,0.005290860538743176,-8.553015781600549e-05,0.0,0.5140460812577314,0.04511594536545896,0.5140460812577314,0.527342122375912,-0.28570646909213193,-0.0,0.6016832551480901,4
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1625,0.0,0.0,0.20341413509283202,0.005345510829587502,-8.52907064438806e-05,0.0,0.5177146093465618,0.044883053074115775,0.5177146093465618,0.5306844300716613,-0.2886575847977256,-0.0,0.6047155034230689,4
