cfg.experiment,cfg.size,cfg.start,cfg.goal,cfg.distractor,cfg.r_int,cfg.distractor_idx,cfg.d,cfg.beta_fixed,cfg.beta_grid,cfg.lam_grid,cfg.lr,cfg.delta_c,cfg.delta_phi,cfg.tau,cfg.gamma,cfg.horizon,cfg.J_opt,cfg.seeds,cfg.n_iters,cfg.trace_every,cfg.trace_columns,cfg.array_keys,beta,lam,A_max,D_e,G_beta,G_beta_bound,H_lambda,H_lambda_cs_bound,I_e,J_actor,J_advisor,J_mix,J_rb,Jint_actor,Jint_advisor,Jint_mix,Jint_rb,arm,d,dJ_dbeta,dJ_dlambda,delta_wd,knob,knob_value,max_rA_dev,max_rB_dev,max_rphi_dev,mode,occ_actor,occ_advisor,occ_mix,occ_rb,pct_actor,pct_advisor,pct_mix,pct_rb,seed,tv_sa,tv_sa_bound,tv_state,tv_state_bound
expA_credit,10,"[0, 0]","[9, 9]","[9, 0]",0.04,90,16,0.45,"[0.0, 0.1, 0.25, 0.45, 0.6, 0.8]","[0.0, 0.25, 0.5, 0.75, 1.0]",8.0,0.1,0.05,0.3,0.9814814814814815,144,0.727772877289849,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,100,"[""iter"", ""J_ext_actor"", ""J_ext_mix"", ""J_ext_advisor"", ""J_ext_rb"", ""distr_occ_actor"", ""distr_occ_mix"", ""distr_occ_advisor"", ""distr_occ_rb"", ""D_e"", ""I_e"", ""G_beta"", ""dJ_dbeta"", ""H_lambda"", ""dJ_dlambda""]","trace_<tag> = (n_checkpoints, len(trace_columns)) learning curve; final_{piA,piB,piR}_<tag> = (S,A) converged policy tables; tag = <arm>_<knob><value>_s<seed>. Any panel observable can be recomputed offline from a final policy + the panel built from config.",0.0,0.5,0.5905521089699766,0.0,0.0,0.0,-1.1249021202320069e-06,1.1827480523505473e-06,0.0,0.7208973382843102,0.7208973382843102,0.7208973382843102,0.7208090720827417,6.86118756932625e-05,6.86118756932625e-05,6.86118756932625e-05,0.00013560356669987492,rb,16,-0.0,-0.0,0.0,lambda,0.5,0.0002977990848599399,,0.0002977990848599399,none,3.1764757265399295e-05,3.1764757265399295e-05,3.1764757265399295e-05,6.27794290277198e-05,0.9905526308823949,0.9905526308823949,0.9905526308823949,0.990431348262057,7,0.0,0.0,0.0,0.0
expA_credit,10,"[0, 0]","[9, 9]","[9, 0]",0.04,90,16,0.45,"[0.0, 0.1, 0.25, 0.45, 0.6, 0.8]","[0.0, 0.25, 0.5, 0.75, 1.0]",8.0,0.1,0.05,0.3,0.9814814814814815,144,0.727772877289849,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,100,"[""iter"", ""J_ext_actor"", ""J_ext_mix"", ""J_ext_advisor"", ""J_ext_rb"", ""distr_occ_actor"", ""distr_occ_mix"", ""distr_occ_advisor"", ""distr_occ_rb"", ""D_e"", ""I_e"", ""G_beta"", ""dJ_dbeta"", ""H_lambda"", ""dJ_dlambda""]","trace_<tag> = (n_checkpoints, len(trace_columns)) learning curve; final_{piA,piB,piR}_<tag> = (S,A) converged policy tables; tag = <arm>_<knob><value>_s<seed>. Any panel observable can be recomputed offline from a final policy + the panel built from config.",0.0,0.75,0.28359026699418977,0.0,0.0,0.0,-3.4145419358118986e-09,4.50193616426731e-09,0.0,0.7162778837203515,0.7162778837203515,0.7162778837203515,0.7111879199733826,2.90878445616121e-07,2.90878445616121e-07,2.90878445616121e-07,4.7217625319854134e-07,rb,16,-0.0,-0.0,0.0,lambda,0.75,0.00034179973567538546,,0.00034179973567538546,none,1.3466594704450037e-07,1.3466594704450037e-07,1.3466594704450037e-07,2.186001172215468e-07,0.9842052459933605,0.9842052459933605,0.9842052459933605,0.9772113555835894,0,0.0,0.0,0.0,0.0
expA_credit,10,"[0, 0]","[9, 9]","[9, 0]",0.04,90,16,0.45,"[0.0, 0.1, 0.25, 0.45, 0.6, 0.8]","[0.0, 0.25, 0.5, 0.75, 1.0]",8.0,0.1,0.05,0.3,0.9814814814814815,144,0.727772877289849,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,100,"[""iter"", ""J_ext_actor"", ""J_ext_mix"", ""J_ext_advisor"", ""J_ext_rb"", ""distr_occ_actor"", ""distr_occ_mix"", ""distr_occ_advisor"", ""distr_occ_rb"", ""D_e"", ""I_e"", ""G_beta"", ""dJ_dbeta"", ""H_lambda"", ""dJ_dlambda""]","trace_<tag> = (n_checkpoints, len(trace_columns)) learning curve; final_{piA,piB,piR}_<tag> = (S,A) converged policy tables; tag = <arm>_<knob><value>_s<seed>. Any panel observable can be recomputed offline from a final policy + the panel built from config.",0.0,0.75,0.28863823679793954,0.0,0.0,0.0,-2.459901129034289e-08,3.121381252790336e-08,0.0,0.7160447074563491,0.7160447074563491,0.7160447074563491,0.0007781413294398951,2.485585783554317e-06,2.485585783554317e-06,2.485585783554317e-06,1.6140583327405909,rb,16,-0.0,-0.0,0.0,lambda,0.75,0.00047397439082463855,,0.00047397439082463855,none,1.1507341590529228e-06,1.1507341590529228e-06,1.1507341590529228e-06,0.7472492281206422,0.9838848489694004,0.9838848489694004,0.9838848489694004,0.0010692090262247927,1,0.0,0.0,0.0,0.0
expA_credit,10,"[0, 0]","[9, 9]","[9, 0]",0.04,90,16,0.45,"[0.0, 0.1, 0.25, 0.45, 0.6, 0.8]","[0.0, 0.25, 0.5, 0.75, 1.0]",8.0,0.1,0.05,0.3,0.9814814814814815,144,0.727772877289849,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,100,"[""iter"", ""J_ext_actor"", ""J_ext_mix"", ""J_ext_advisor"", ""J_ext_rb"", ""distr_occ_actor"", ""distr_occ_mix"", ""distr_occ_advisor"", ""distr_occ_rb"", ""D_e"", ""I_e"", ""G_beta"", ""dJ_dbeta"", ""H_lambda"", ""dJ_dlambda""]","trace_<tag> = (n_checkpoints, len(trace_columns)) learning curve; final_{piA,piB,piR}_<tag> = (S,A) converged policy tables; tag = <arm>_<knob><value>_s<seed>. Any panel observable can be recomputed offline from a final policy + the panel built from config.",0.0,0.75,0.8121735063661477,0.0,0.0,0.0,-1.8619725333666455e-07,2.043644563645075e-07,0.0,0.7173217228198527,0.7173217228198527,0.7173217228198527,0.7160205851922012,1.0572001046520578e-05,1.0572001046520578e-05,1.0572001046520578e-05,1.1517978094905898e-05,rb,16,-0.0,-0.0,0.0,lambda,0.75,0.0003405326872110148,,0.0003405326872110148,none,4.8944449289447115e-06,4.8944449289447115e-06,4.8944449289447115e-06,5.332397266160125e-06,0.9856395383833,0.9856395383833,0.9856395383833,0.983851703650441,2,0.0,0.0,0.0,0.0
expA_credit,10,"[0, 0]","[9, 9]","[9, 0]",0.04,90,16,0.45,"[0.0, 0.1, 0.25, 0.45, 0.6, 0.8]","[0.0, 0.25, 0.5, 0.75, 1.0]",8.0,0.1,0.05,0.3,0.9814814814814815,144,0.727772877289849,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,100,"[""iter"", ""J_ext_actor"", ""J_ext_mix"", ""J_ext_advisor"", ""J_ext_rb"", ""distr_occ_actor"", ""distr_occ_mix"", ""distr_occ_advisor"", ""distr_occ_rb"", ""D_e"", ""I_e"", ""G_beta"", ""dJ_dbeta"", ""H_lambda"", ""dJ_dlambda""]","trace_<tag> = (n_checkpoints, len(trace_columns)) learning curve; final_{piA,piB,piR}_<tag> = (S,A) converged policy tables; tag = <arm>_<knob><value>_s<seed>. Any panel observable can be recomputed offline from a final policy + the panel built from config.",0.0,0.75,0.6990365138096771,0.0,0.0,0.0,-2.2570727754894787e-06,2.35929946861439e-06,0.0,0.7153236837629311,0.7153236837629311,0.7153236837629311,0.7129591421912311,0.0001410623092986069,0.0001410623092986069,0.0001410623092986069,0.006145543972694369,rb,16,-0.0,-0.0,0.0,lambda,0.75,0.00047485931485979904,,0.00047485931485979904,none,6.530662467528093e-05,6.530662467528093e-05,6.530662467528093e-05,0.0028451592466177556,0.9828941227196081,0.9828941227196081,0.9828941227196081,0.9796451124232842,3,0.0,0.0,0.0,0.0
expA_credit,10,"[0, 0]","[9, 9]","[9, 0]",0.04,90,16,0.45,"[0.0, 0.1, 0.25, 0.45, 0.6, 0.8]","[0.0, 0.25, 0.5, 0.75, 1.0]",8.0,0.1,0.05,0.3,0.9814814814814815,144,0.727772877289849,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,100,"[""iter"", ""J_ext_actor"", ""J_ext_mix"", ""J_ext_advisor"", ""J_ext_rb"", ""distr_occ_actor"", ""distr_occ_mix"", ""distr_occ_advisor"", ""distr_occ_rb"", ""D_e"", ""I_e"", ""G_beta"", ""dJ_dbeta"", ""H_lambda"", ""dJ_dlambda""]","trace_<tag> = (n_checkpoints, len(trace_columns)) learning curve; final_{piA,piB,piR}_<tag> = (S,A) converged policy tables; tag = <arm>_<knob><value>_s<seed>. Any panel observable can be recomputed offline from a final policy + the panel built from config.",0.0,0.75,0.3943201696703227,0.0,0.0,0.0,-7.601263923774652e-10,1.5600236144548752e-09,0.0,0.7149184772023706,0.7149184772023706,0.7149184772023706,0.7031181287469698,5.352927351091994e-08,5.352927351091994e-08,5.352927351091994e-08,2.6925358253498157e-05,rb,16,-0.0,-0.0,0.0,lambda,0.75,0.00046124514532519534,,0.00046124514532519534,none,2.4782071069870278e-08,2.4782071069870278e-08,2.4782071069870278e-08,1.2465443635878769e-05,0.9823373465972697,0.9823373465972697,0.9823373465972697,0.9661230181664767,4,0.0,0.0,0.0,0.0
expA_credit,10,"[0, 0]","[9, 9]","[9, 0]",0.04,90,16,0.45,"[0.0, 0.1, 0.25, 0.45, 0.6, 0.8]","[0.0, 0.25, 0.5, 0.75, 1.0]",8.0,0.1,0.05,0.3,0.9814814814814815,144,0.727772877289849,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,100,"[""iter"", ""J_ext_actor"", ""J_ext_mix"", ""J_ext_advisor"", ""J_ext_rb"", ""distr_occ_actor"", ""distr_occ_mix"", ""distr_occ_advisor"", ""distr_occ_rb"", ""D_e"", ""I_e"", ""G_beta"", ""dJ_dbeta"", ""H_lambda"", ""dJ_dlambda""]","trace_<tag> = (n_checkpoints, len(trace_columns)) learning curve; final_{piA,piB,piR}_<tag> = (S,A) converged policy tables; tag = <arm>_<knob><value>_s<seed>. Any panel observable can be recomputed offline from a final policy + the panel built from config.",0.0,0.75,0.5371361359968873,0.0,0.0,0.0,-1.2093640103072475e-10,4.6011658541341504e-10,0.0,0.713306614816512,0.713306614816512,0.713306614816512,0.7164809327174925,8.898258184970501e-09,8.898258184970501e-09,8.898258184970501e-09,4.371386473196729e-08,rb,16,-0.0,-0.0,0.0,lambda,0.75,0.0003774931547629867,,0.0003774931547629867,none,4.119563974523372e-09,4.119563974523372e-09,4.119563974523372e-09,2.0237900338873725e-08,0.9801225589400806,0.9801225589400806,0.9801225589400806,0.9844842464940347,5,0.0,0.0,0.0,0.0
expA_credit,10,"[0, 0]","[9, 9]","[9, 0]",0.04,90,16,0.45,"[0.0, 0.1, 0.25, 0.45, 0.6, 0.8]","[0.0, 0.25, 0.5, 0.75, 1.0]",8.0,0.1,0.05,0.3,0.9814814814814815,144,0.727772877289849,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,100,"[""iter"", ""J_ext_actor"", ""J_ext_mix"", ""J_ext_advisor"", ""J_ext_rb"", ""distr_occ_actor"", ""distr_occ_mix"", ""distr_occ_advisor"", ""distr_occ_rb"", ""D_e"", ""I_e"", ""G_beta"", ""dJ_dbeta"", ""H_lambda"", ""dJ_dlambda""]","trace_<tag> = (n_checkpoints, len(trace_columns)) learning curve; final_{piA,piB,piR}_<tag> = (S,A) converged policy tables; tag = <arm>_<knob><value>_s<seed>. Any panel observable can be recomputed offline from a final policy + the panel built from config.",0.0,0.75,0.27836634169242436,0.0,0.0,0.0,-1.111535625068427e-07,1.4888017876980335e-07,0.0,0.7177748740762768,0.7177748740762768,0.7177748740762768,5.185032598566163e-05,3.206440219094193e-05,3.206440219094193e-05,3.206440219094193e-05,1.7506069013766363,rb,16,-0.0,-0.0,0.0,lambda,0.75,0.0002687894130831703,,0.0002687894130831703,none,1.4844630643954583e-05,1.4844630643954583e-05,1.4844630643954583e-05,0.8104661580447374,0.9862621931572888,0.9862621931572888,0.9862621931572888,7.124520245759485e-05,6,0.0,0.0,0.0,0.0
expA_credit,10,"[0, 0]","[9, 9]","[9, 0]",0.04,90,16,0.45,"[0.0, 0.1, 0.25, 0.45, 0.6, 0.8]","[0.0, 0.25, 0.5, 0.75, 1.0]",8.0,0.1,0.05,0.3,0.9814814814814815,144,0.727772877289849,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,100,"[""iter"", ""J_ext_actor"", ""J_ext_mix"", ""J_ext_advisor"", ""J_ext_rb"", ""distr_occ_actor"", ""distr_occ_mix"", ""distr_occ_advisor"", ""distr_occ_rb"", ""D_e"", ""I_e"", ""G_beta"", ""dJ_dbeta"", ""H_lambda"", ""dJ_dlambda""]","trace_<tag> = (n_checkpoints, len(trace_columns)) learning curve; final_{piA,piB,piR}_<tag> = (S,A) converged policy tables; tag = <arm>_<knob><value>_s<seed>. Any panel observable can be recomputed offline from a final policy + the panel built from config.",0.0,0.75,0.5905521089699766,0.0,0.0,0.0,-1.1249021202320069e-06,1.1827480523505473e-06,0.0,0.7208973382843102,0.7208973382843102,0.7208973382843102,4.4713700089825207e-05,6.86118756932625e-05,6.86118756932625e-05,6.86118756932625e-05,1.7470281929614602,rb,16,-0.0,-0.0,0.0,lambda,0.75,0.0002977990848599399,,0.0002977990848599399,none,3.1764757265399295e-05,3.1764757265399295e-05,3.1764757265399295e-05,0.8088093485932678,0.9905526308823949,0.9905526308823949,0.9905526308823949,6.143908557891633e-05,7,0.0,0.0,0.0,0.0
expA_credit,10,"[0, 0]","[9, 9]","[9, 0]",0.04,90,16,0.45,"[0.0, 0.1, 0.25, 0.45, 0.6, 0.8]","[0.0, 0.25, 0.5, 0.75, 1.0]",8.0,0.1,0.05,0.3,0.9814814814814815,144,0.727772877289849,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,100,"[""iter"", ""J_ext_actor"", ""J_ext_mix"", ""J_ext_advisor"", ""J_ext_rb"", ""distr_occ_actor"", ""distr_occ_mix"", ""distr_occ_advisor"", ""distr_occ_rb"", ""D_e"", ""I_e"", ""G_beta"", ""dJ_dbeta"", ""H_lambda"", ""dJ_dlambda""]","trace_<tag> = (n_checkpoints, len(trace_columns)) learning curve; final_{piA,piB,piR}_<tag> = (S,A) converged policy tables; tag = <arm>_<knob><value>_s<seed>. Any panel observable can be recomputed offline from a final policy + the panel built from config.",0.0,1.0,0.28359026699418977,0.0,0.0,0.0,-3.4145419358118986e-09,4.50193616426731e-09,0.0,0.7162778837203515,0.7162778837203515,0.7162778837203515,0.7113560226924042,2.90878445616121e-07,2.90878445616121e-07,2.90878445616121e-07,4.058528123055949e-07,rb,16,-0.0,-0.0,0.0,lambda,1.0,0.00034179973567538546,,0.00034179973567538546,none,1.3466594704450037e-07,1.3466594704450037e-07,1.3466594704450037e-07,1.8789482051184905e-07,0.9842052459933605,0.9842052459933605,0.9842052459933605,0.977442337974205,0,0.0,0.0,0.0,0.0
expA_credit,10,"[0, 0]","[9, 9]","[9, 0]",0.04,90,16,0.45,"[0.0, 0.1, 0.25, 0.45, 0.6, 0.8]","[0.0, 0.25, 0.5, 0.75, 1.0]",8.0,0.1,0.05,0.3,0.9814814814814815,144,0.727772877289849,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,100,"[""iter"", ""J_ext_actor"", ""J_ext_mix"", ""J_ext_advisor"", ""J_ext_rb"", ""distr_occ_actor"", ""distr_occ_mix"", ""distr_occ_advisor"", ""distr_occ_rb"", ""D_e"", ""I_e"", ""G_beta"", ""dJ_dbeta"", ""H_lambda"", ""dJ_dlambda""]","trace_<tag> = (n_checkpoints, len(trace_columns)) learning curve; final_{piA,piB,piR}_<tag> = (S,A) converged policy tables; tag = <arm>_<knob><value>_s<seed>. Any panel observable can be recomputed offline from a final policy + the panel built from config.",0.0,1.0,0.28863823679793954,0.0,0.0,0.0,-2.459901129034289e-08,3.121381252790336e-08,0.0,0.7160447074563491,0.7160447074563491,0.7160447074563491,1.3076803953588897e-05,2.485585783554317e-06,2.485585783554317e-06,2.485585783554317e-06,1.683943403136186,rb,16,-0.0,-0.0,0.0,lambda,1.0,0.00047397439082463855,,0.00047397439082463855,none,1.1507341590529228e-06,1.1507341590529228e-06,1.1507341590529228e-06,0.7796034273778616,0.9838848489694004,0.9838848489694004,0.9838848489694004,1.7968248558926193e-05,1,0.0,0.0,0.0,0.0
expA_credit,10,"[0, 0]","[9, 9]","[9, 0]",0.04,90,16,0.45,"[0.0, 0.1, 0.25, 0.45, 0.6, 0.8]","[0.0, 0.25, 0.5, 0.75, 1.0]",8.0,0.1,0.05,0.3,0.9814814814814815,144,0.727772877289849,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,100,"[""iter"", ""J_ext_actor"", ""J_ext_mix"", ""J_ext_advisor"", ""J_ext_rb"", ""distr_occ_actor"", ""distr_occ_mix"", ""distr_occ_advisor"", ""distr_occ_rb"", ""D_e"", ""I_e"", ""G_beta"", ""dJ_dbeta"", ""H_lambda"", ""dJ_dlambda""]","trace_<tag> = (n_checkpoints, len(trace_columns)) learning curve; final_{piA,piB,piR}_<tag> = (S,A) converged policy tables; tag = <arm>_<knob><value>_s<seed>. Any panel observable can be recomputed offline from a final policy + the panel built from config.",0.0,1.0,0.8121735063661477,0.0,0.0,0.0,-1.8619725333666455e-07,2.043644563645075e-07,0.0,0.7173217228198527,0.7173217228198527,0.7173217228198527,0.7132723669962446,1.0572001046520578e-05,1.0572001046520578e-05,1.0572001046520578e-05,7.314357229142307e-05,rb,16,-0.0,-0.0,0.0,lambda,1.0,0.0003405326872110148,,0.0003405326872110148,none,4.8944449289447115e-06,4.8944449289447115e-06,4.8944449289447115e-06,3.3862764949732824e-05,0.9856395383833,0.9856395383833,0.9856395383833,0.9800755005495633,2,0.0,0.0,0.0,0.0
expA_credit,10,"[0, 0]","[9, 9]","[9, 0]",0.04,90,16,0.45,"[0.0, 0.1, 0.25, 0.45, 0.6, 0.8]","[0.0, 0.25, 0.5, 0.75, 1.0]",8.0,0.1,0.05,0.3,0.9814814814814815,144,0.727772877289849,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,100,"[""iter"", ""J_ext_actor"", ""J_ext_mix"", ""J_ext_advisor"", ""J_ext_rb"", ""distr_occ_actor"", ""distr_occ_mix"", ""distr_occ_advisor"", ""distr_occ_rb"", ""D_e"", ""I_e"", ""G_beta"", ""dJ_dbeta"", ""H_lambda"", ""dJ_dlambda""]","trace_<tag> = (n_checkpoints, len(trace_columns)) learning curve; final_{piA,piB,piR}_<tag> = (S,A) converged policy tables; tag = <arm>_<knob><value>_s<seed>. Any panel observable can be recomputed offline from a final policy + the panel built from config.",0.0,1.0,0.6990365138096771,0.0,0.0,0.0,-2.2570727754894787e-06,2.35929946861439e-06,0.0,0.7153236837629311,0.7153236837629311,0.7153236837629311,0.00030885654156751597,0.0001410623092986069,0.0001410623092986069,0.0001410623092986069,1.7449472670677382,rb,16,-0.0,-0.0,0.0,lambda,1.0,0.00047485931485979904,,0.00047485931485979904,none,6.530662467528093e-05,6.530662467528093e-05,6.530662467528093e-05,0.8078459569758022,0.9828941227196081,0.9828941227196081,0.9828941227196081,0.0004243858918151303,3,0.0,0.0,0.0,0.0
expA_credit,10,"[0, 0]","[9, 9]","[9, 0]",0.04,90,16,0.45,"[0.0, 0.1, 0.25, 0.45, 0.6, 0.8]","[0.0, 0.25, 0.5, 0.75, 1.0]",8.0,0.1,0.05,0.3,0.9814814814814815,144,0.727772877289849,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,100,"[""iter"", ""J_ext_actor"", ""J_ext_mix"", ""J_ext_advisor"", ""J_ext_rb"", ""distr_occ_actor"", ""distr_occ_mix"", ""distr_occ_advisor"", ""distr_occ_rb"", ""D_e"", ""I_e"", ""G_beta"", ""dJ_dbeta"", ""H_lambda"", ""dJ_dlambda""]","trace_<tag> = (n_checkpoints, len(trace_columns)) learning curve; final_{piA,piB,piR}_<tag> = (S,A) converged policy tables; tag = <arm>_<knob><value>_s<seed>. Any panel observable can be recomputed offline from a final policy + the panel built from config.",0.0,1.0,0.3943201696703227,0.0,0.0,0.0,-7.601263923774652e-10,1.5600236144548752e-09,0.0,0.7149184772023706,0.7149184772023706,0.7149184772023706,3.588322411148099e-05,5.352927351091994e-08,5.352927351091994e-08,5.352927351091994e-08,1.6829733347787874,rb,16,-0.0,-0.0,0.0,lambda,1.0,0.00046124514532519534,,0.00046124514532519534,none,2.4782071069870278e-08,2.4782071069870278e-08,2.4782071069870278e-08,0.7791543216568444,0.9823373465972697,0.9823373465972697,0.9823373465972697,4.930552543412501e-05,4,0.0,0.0,0.0,0.0
expA_credit,10,"[0, 0]","[9, 9]","[9, 0]",0.04,90,16,0.45,"[0.0, 0.1, 0.25, 0.45, 0.6, 0.8]","[0.0, 0.25, 0.5, 0.75, 1.0]",8.0,0.1,0.05,0.3,0.9814814814814815,144,0.727772877289849,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,100,"[""iter"", ""J_ext_actor"", ""J_ext_mix"", ""J_ext_advisor"", ""J_ext_rb"", ""distr_occ_actor"", ""distr_occ_mix"", ""distr_occ_advisor"", ""distr_occ_rb"", ""D_e"", ""I_e"", ""G_beta"", ""dJ_dbeta"", ""H_lambda"", ""dJ_dlambda""]","trace_<tag> = (n_checkpoints, len(trace_columns)) learning curve; final_{piA,piB,piR}_<tag> = (S,A) converged policy tables; tag = <arm>_<knob><value>_s<seed>. Any panel observable can be recomputed offline from a final policy + the panel built from config.",0.0,1.0,0.5371361359968873,0.0,0.0,0.0,-1.2093640103072475e-10,4.6011658541341504e-10,0.0,0.713306614816512,0.713306614816512,0.713306614816512,2.055072524818992e-06,8.898258184970501e-09,8.898258184970501e-09,8.898258184970501e-09,1.820369169215761,rb,16,-0.0,-0.0,0.0,lambda,1.0,0.0003774931547629867,,0.0003774931547629867,none,4.119563974523372e-09,4.119563974523372e-09,4.119563974523372e-09,0.8427635042665548,0.9801225589400806,0.9801225589400806,0.9801225589400806,2.82378278848735e-06,5,0.0,0.0,0.0,0.0
expA_credit,10,"[0, 0]","[9, 9]","[9, 0]",0.04,90,16,0.45,"[0.0, 0.1, 0.25, 0.45, 0.6, 0.8]","[0.0, 0.25, 0.5, 0.75, 1.0]",8.0,0.1,0.05,0.3,0.9814814814814815,144,0.727772877289849,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,100,"[""iter"", ""J_ext_actor"", ""J_ext_mix"", ""J_ext_advisor"", ""J_ext_rb"", ""distr_occ_actor"", ""distr_occ_mix"", ""distr_occ_advisor"", ""distr_occ_rb"", ""D_e"", ""I_e"", ""G_beta"", ""dJ_dbeta"", ""H_lambda"", ""dJ_dlambda""]","trace_<tag> = (n_checkpoints, len(trace_columns)) learning curve; final_{piA,piB,piR}_<tag> = (S,A) converged policy tables; tag = <arm>_<knob><value>_s<seed>. Any panel observable can be recomputed offline from a final policy + the panel built from config.",0.0,1.0,0.27836634169242436,0.0,0.0,0.0,-1.111535625068427e-07,1.4888017876980335e-07,0.0,0.7177748740762768,0.7177748740762768,0.7177748740762768,7.08136065678171e-06,3.206440219094193e-05,3.206440219094193e-05,3.206440219094193e-05,1.7528075881336238,rb,16,-0.0,-0.0,0.0,lambda,1.0,0.0002687894130831703,,0.0002687894130831703,none,1.4844630643954583e-05,1.4844630643954583e-05,1.4844630643954583e-05,0.8114849945063056,0.9862621931572888,0.9862621931572888,0.9862621931572888,9.730179397660388e-06,6,0.0,0.0,0.0,0.0
expA_credit,10,"[0, 0]","[9, 9]","[9, 0]",0.04,90,16,0.45,"[0.0, 0.1, 0.25, 0.45, 0.6, 0.8]","[0.0, 0.25, 0.5, 0.75, 1.0]",8.0,0.1,0.05,0.3,0.9814814814814815,144,0.727772877289849,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,100,"[""iter"", ""J_ext_actor"", ""J_ext_mix"", ""J_ext_advisor"", ""J_ext_rb"", ""distr_occ_actor"", ""distr_occ_mix"", ""distr_occ_advisor"", ""distr_occ_rb"", ""D_e"", ""I_e"", ""G_beta"", ""dJ_dbeta"", ""H_lambda"", ""dJ_dlambda""]","trace_<tag> = (n_checkpoints, len(trace_columns)) learning curve; final_{piA,piB,piR}_<tag> = (S,A) converged policy tables; tag = <arm>_<knob><value>_s<seed>. Any panel observable can be recomputed offline from a final policy + the panel built from config.",0.0,1.0,0.5905521089699766,0.0,0.0,0.0,-1.1249021202320069e-06,1.1827480523505473e-06,0.0,0.7208973382843102,0.7208973382843102,0.7208973382843102,2.089864639761184e-05,6.86118756932625e-05,6.86118756932625e-05,6.86118756932625e-05,1.7498101545158256,rb,16,-0.0,-0.0,0.0,lambda,1.0,0.0002977990848599399,,0.0002977990848599399,none,3.1764757265399295e-05,3.1764757265399295e-05,3.1764757265399295e-05,0.8100972937573254,0.9905526308823949,0.9905526308823949,0.9905526308823949,2.8715890698532544e-05,7,0.0,0.0,0.0,0.0
expA_credit,10,"[0, 0]","[9, 9]","[9, 0]",0.04,90,16,0.45,"[0.0, 0.1, 0.25, 0.45, 0.6, 0.8]","[0.0, 0.25, 0.5, 0.75, 1.0]",8.0,0.1,0.05,0.3,0.9814814814814815,144,0.727772877289849,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,100,"[""iter"", ""J_ext_actor"", ""J_ext_mix"", ""J_ext_advisor"", ""J_ext_rb"", ""distr_occ_actor"", ""distr_occ_mix"", ""distr_occ_advisor"", ""distr_occ_rb"", ""D_e"", ""I_e"", ""G_beta"", ""dJ_dbeta"", ""H_lambda"", ""dJ_dlambda""]","trace_<tag> = (n_checkpoints, len(trace_columns)) learning curve; final_{piA,piB,piR}_<tag> = (S,A) converged policy tables; tag = <arm>_<knob><value>_s<seed>. Any panel observable can be recomputed offline from a final policy + the panel built from config.",0.0,1.0,0.28359026699418977,0.0,0.0,0.0,-3.4145419358118986e-09,4.50193616426731e-09,0.0,0.7162778837203515,0.7162778837203515,0.7162778837203515,,2.90878445616121e-07,2.90878445616121e-07,2.90878445616121e-07,,disjoint,16,-0.0,-0.0,0.0,beta,0.0,0.00034179973567538546,,0.00034179973567538546,none,1.3466594704450037e-07,1.3466594704450037e-07,1.3466594704450037e-07,,0.9842052459933605,0.9842052459933605,0.9842052459933605,,0,0.0,0.0,0.0,0.0
